==5646== NVPROF is profiling process 5646, command: ./main 2 0
==5646== Profiling application: ./main 2 0
==5646== Profiling result:
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
ms,us,,,,,,,,B,B,MB,GB/s,,,,
573.581258,681.156000,,,,,,,,,,4.000000,5.734736,"GeForce GTX 950 (0)","1","13","[CUDA memcpy HtoD]"
574.263662,682.788000,,,,,,,,,,4.000000,5.721029,"GeForce GTX 950 (0)","1","13","[CUDA memcpy HtoD]"
574.947730,726.180000,,,,,,,,,,4.000000,5.379176,"GeForce GTX 950 (0)","1","14","[CUDA memcpy HtoD]"
574.954674,145.473000,4096,1,1,256,1,1,8,0,0,,,"GeForce GTX 950 (0)","1","13","kernel_vectorAdd(float const *, float const *, int, int, float*) [219]"
575.105267,753.764000,,,,,,,,,,4.000000,5.182325,"GeForce GTX 950 (0)","1","13","[CUDA memcpy DtoH]"
575.676374,690.788000,,,,,,,,,,4.000000,5.654774,"GeForce GTX 950 (0)","1","14","[CUDA memcpy HtoD]"
576.371162,133.473000,4096,1,1,256,1,1,8,0,0,,,"GeForce GTX 950 (0)","1","14","kernel_vectorAdd(float const *, float const *, int, int, float*) [226]"
576.508891,659.684000,,,,,,,,,,4.000000,5.921396,"GeForce GTX 950 (0)","1","14","[CUDA memcpy DtoH]"
